Input1,Input2,Input3,Input4,Input5,Input6,Input7,Input8,Input9,Input10,Input11,Input12,Input13,Input14,Input15,Input16,Input17,Input18,Input19,Input20,Input21,Input22,Input23,Input24,Input25,Input26,Input27,Input28,Input29,Input30,Input31,Input32,Input33,Input34,Input35,Input36,Input37,Input38,Input39,Input40,Output
3929.517408624152,-328370.7986318175,-63355.28119453641,179159.22024904593,-135358.70383589965,380076.14123015077,130146.77555105006,727547.0197105237,961428.171964484,721427.7445710298,586798.3872168306,-204455.1661895401,-248649.43899881552,464351.643475778,-231553.7631693304,-473574.8627978801,-67010.11733308152,-26868.301816438983,-535456.0549197863,-667175.3838676227,-464513.16673912946,-86969.66860411342,269387.84676135035,-586827.8060723592,568057.5309064997,756102.368334983,35512.27647270889,-322130.3408128805,1056676.882340061,-769278.0671952554,307510.6119505194,-151075.97151100953,-735937.535761315,-840123.1758626688,-657669.2012298516,553193.7202804574,-622403.2349718359,584197.1774002619,-202702.59303035593,-68933.32332418057,27.8
2386.0333745473904,-5252.1638577806125,12423.480279719539,357618.6158746685,-317245.3993189771,72104.94445005039,-171713.41167337698,522863.82640241354,371259.8803221378,94068.28881440355,155586.5537332931,-125349.72979047305,3039.2127644913458,-94221.1097325658,31074.925175722146,-127781.91147423748,234638.12698913025,-51785.61858562041,-234644.35555894912,383269.2052849385,-264781.55822407035,181620.34930136753,240931.7259638921,-125320.53854005552,190908.73783600595,81289.61816025873,-196924.91914491437,-416475.78555445897,284766.8924626533,157943.89777228032,315459.804205144,-223767.05315832738,-196174.906875835,-466844.0161463414,89809.0931848159,209837.2094864353,-77791.31368793872,382266.6042548076,-340073.42513506085,-53634.97039411352,27.8
3189.979175289301,-99544.54853904533,-81710.73128337295,633245.7525412396,-262547.57260228606,457610.4159071996,597643.961732148,1000130.1181674092,1263304.9921780096,584798.2479541213,904586.656622403,-636236.2614860602,455586.75948488567,556702.3558145566,55621.41814737409,-328534.60109428345,529705.5001849566,262020.44145625614,-119228.95280903386,82022.95411596171,-81786.50055285683,261458.25953720868,486071.4084524207,-564485.4299818197,504272.44417018327,354887.76229618024,513859.7365950091,-797796.1097867718,1414597.6628225648,-198843.014110701,-324013.2414049768,84190.53523347958,-1063365.1974864271,-838080.5662155309,-291511.506441284,1026214.0742788506,-421623.8539079978,743553.2624270016,-482959.2361195019,236225.4790666035,27.8
1129.850330773983,299022.878756917,571408.6448954566,-43721.48408655659,-998606.1548236765,-128550.82646146446,348167.25176740944,1088437.780165348,562790.4930745419,846766.9154945964,1361454.8348840782,153480.9221643733,-502932.2871955483,918874.1166819625,-1178723.4051741,783265.6099161364,194744.3462002613,-312885.4174645869,329892.00940541684,130695.24331402376,-495389.57601757685,904674.3549419406,-367801.59871950594,171274.43974199533,590929.6791219511,66016.57365600443,-47143.410553594804,-196395.37799728944,-272525.1693779987,168100.08441547467,963302.9689399074,468725.5818949937,-472661.0740239586,-488190.7938485187,344190.80134165904,41930.59204677596,644250.7379117886,936213.5061020495,-103664.01643191854,-523103.0311925898,27.8
9734.030849283714,207833.92068949924,737075.5497063275,-233288.4103332033,-264300.2171285424,311839.6537140238,193296.68569067176,686218.9921188058,202829.1143393348,789957.451894256,717820.5410766681,-19734.603726859437,255751.22724205058,324064.35997123213,-738872.6076494885,791432.0832835104,-136811.52018496854,-72991.91117577818,-56964.46402017627,-29833.533157851816,-648547.719182359,222332.3072920765,186730.0535303583,63571.58889941468,793295.5512903273,417016.3046451831,145150.6019447052,-559482.6814770962,-79007.0015535112,-346784.5860764227,142593.40640024556,-337171.91404286714,-90110.0523868376,-259359.75332971555,-227423.9784567201,212266.37850274084,-195450.73586259724,858354.9359526064,544781.1146815617,-557830.7437575007,27.8
-541.7845360999851,8929.310775502265,278414.6653640616,-146105.07074723946,-49115.220077404585,19514.053882670843,107740.72058959217,516732.26592753833,156444.51062969578,141679.89023746594,373454.7734772448,59146.13099351688,59741.75508211674,223607.24478670914,-251246.60809168156,254193.4325731553,107912.6331390488,98329.23860271287,-217803.59919968387,209139.93080395716,-180953.28542431744,193732.0213371055,65559.42270545076,-10487.171269380371,-33059.18073652767,298161.50055441837,55083.20808131642,-243251.6254843484,-59471.6835608885,161253.5007981513,51818.92809506652,76903.64226648038,-206784.03647135175,-175072.91751017937,44800.3250704684,311554.9024380216,343137.4706719974,357586.9379434617,-140110.706218904,-148064.54821834207,27.8
2125.341498786306,-76630.16414488669,658284.8425917737,-287326.67727539595,-248233.84101634222,-25181.34559946111,241825.4677447061,923047.1110665499,-126563.3971918783,446232.0162420852,453537.8502688297,384171.999186798,53202.70830953265,388067.4333002778,-731457.2021291917,670588.4533874654,74450.24603310648,-318990.96720492584,-485314.53214433725,122905.3375998391,-789814.6242378384,-121460.97251488146,178641.25317951728,83810.35543972664,-149023.48259919675,730872.9715001689,244332.59829693718,-535992.4066238569,146381.5090769127,317746.4853957721,306438.8114920584,-60898.173258741255,-657056.951374729,-542034.7961451007,41280.652799693424,457925.8285238593,-78204.583765797,778120.4272364121,-270400.4946306514,-452284.349532837,27.8
5672.895006092461,-83856.95210408546,242031.62188882774,322895.2901689776,-216204.53952632315,-217247.54419896982,-101662.19914541149,536510.9889093684,-145362.12390622898,-247315.45493512382,65943.12858204522,104667.8215472823,-29098.961636431406,-107389.49012035484,-4625.550666771043,307333.72456549254,258836.3677613758,-164407.02225224453,-200939.44193142492,446848.0348667326,-467775.72485774825,-168017.30733614642,43750.83964258936,-55661.274913607645,261440.0982351691,11550.275245331344,-264644.23105746624,-188291.68148162888,-20065.002043784614,493228.4318333154,161730.7422676389,-187299.47839741257,-255249.79687081935,-372911.23276842234,400240.11240937305,-70443.936938513,28868.707081426364,330391.4810057271,-385998.69962015364,-347872.2502082636,27.8
2084.7744844422705,-190424.8915477805,340599.96983955207,-79133.33484671445,59952.49195100598,1426.4429089760665,215959.85277117215,566171.8258886114,115826.85780464276,58402.73191445427,336530.3954391278,-99768.88717507396,83924.14732507676,158390.66415640523,-277271.44267935754,410788.7031457721,177539.68315884488,129045.63084834824,-232963.39261171976,207419.75154437526,-264826.7537475279,118602.68860075975,-8087.813958384634,54009.2207087924,54930.005663104035,401476.61952690186,26774.710368496562,-238390.85489988336,55592.45461940769,223589.37935188616,-43269.559309203934,77945.33467992906,-175409.9531650004,-182897.5172405425,24345.418716041102,332155.2994620408,316614.92906305776,188403.40424308254,-195039.09585996458,-285223.06286122184,27.8
958.0365315802126,-258943.8587039071,-82006.24929731971,-25431.78702467993,13103.83819664002,-294400.2010671856,173652.12448299475,37186.937356095405,321119.659401967,-48522.39426179238,390264.0112371992,-174326.93101876238,56221.55862985434,178507.07116018466,104038.89789758816,337874.8762370829,6516.711956745044,54330.40751681551,199536.46107223383,33147.961551081375,161913.90682633955,-178032.29403862625,277756.6760098421,78158.41304838282,150632.49673242617,98356.39952906345,265417.927790873,-166407.93181849126,534826.1850365612,39151.681499130274,-320600.8362667647,75212.92086524134,-247303.81558848376,-148260.46208697287,79996.65782652934,338003.5660757431,-235994.93027457167,205851.1188820453,-69601.14635658835,-93641.99588530084,27.8
4068.2231806175714,865046.0327557428,-69948.64006696257,-204086.99838441194,-264270.18236833514,788582.4774064544,-89934.88644247074,1348166.2122566765,1301250.0183094598,902789.2283458781,1029324.3005253748,42740.65830646512,-29672.660001140088,444716.5366031877,280631.318964651,-694660.593637024,595270.1774220202,-294415.0345608068,242178.94200689957,305324.2279373044,-280926.5919405121,272145.62813348457,119802.78660942652,-366453.5935205014,369072.17262853635,-73815.03185428854,180566.0924134113,-1305663.92700232,578691.7532700939,42153.42900184114,332232.0897149135,-1060751.0486102041,-292610.81036865216,-838686.0744931726,788896.6660422828,805074.0433386208,225015.24335048004,2243454.061396663,-980691.2863184874,-378862.83767319674,27.8
-37.01580842527781,-30369.143363244297,531254.4716883454,284310.7819642222,-504255.31162843603,364532.98014523817,606421.3447123335,731502.6869888616,313470.7073084188,676763.43297971,30728.049275053992,-431076.97033995594,-101781.97017389591,180186.24964978427,-670685.3585253481,343501.23453407193,406895.87418623583,-89811.70133574198,-451834.5011666612,254480.15352051565,-875369.6185321216,543937.5624769571,128973.83326321398,273316.4582519249,212461.52248321453,379684.69237951003,340018.8149018521,-708714.4657503591,480987.3698673224,81514.88866744775,437056.9951119554,126164.93243225923,-466020.4749563058,-726145.9788096837,174090.88681751752,178978.7136908031,-428990.60414975416,605165.6254951432,70615.3138438472,-375522.3922372611,27.8
610.22933394852,96.11943942998778,178097.35566799005,-131949.97767609239,-259596.97721412894,120526.05535964954,70444.56937984937,324034.7208753517,215565.9215240186,257941.30476263366,311697.50049501966,-103272.52803167248,-106007.7507238017,256750.11386045814,-148196.7688064675,195007.37625977446,219960.78876779063,-165949.91272783693,-132682.47469753836,188871.63189674457,-211346.05615087433,143474.79391459003,44694.577444419774,333234.71588731004,7333.661144441145,-59252.579814855344,245990.37868384173,-280859.842095881,118494.27402433596,177268.96376031399,220463.90550112005,105163.45004198045,1304.2582083454604,-274030.7788057274,340403.37992045115,81618.82200843275,-46791.7984368175,704272.7739076581,-10064.201227425914,-45561.52672992758,27.8
10899.649324562677,-48387.64203000328,432871.9942243672,-60382.43826976158,-144719.3458902693,276038.8861688372,337798.79184014053,290594.20011423976,-143440.4624349631,425485.63127587497,133729.89874577077,-61535.115343742524,30172.47195368114,264430.0484236031,-571922.7950816813,514266.9862429888,184607.30926068986,-139696.5462609405,-169308.50634000337,74902.33531764204,-528138.4818071212,160065.1975011376,-88881.57825826494,279663.4686119125,68124.03893483843,402147.3310703309,338185.92889764806,-473980.72748158546,15826.25514822251,10408.776937196226,243360.88164328638,-76670.94538320143,-229041.72463460107,-182893.57505125983,130004.75198427872,-58464.17111526875,-120488.79456986234,336661.9056676892,325306.6381204736,-460919.94002469373,27.8
4790.390733644559,-17318.368935599123,658034.1757676468,162602.30164176913,-973048.7803917683,160555.9676926488,161703.8263542791,1193599.497813909,2223.5876271687457,567821.9591103825,709900.062798892,146609.0498871959,-372923.01575051533,556701.1394928155,-684349.4431725873,1057087.7907171273,581941.453173972,-346094.73512703856,25248.843540324207,713651.3076924525,-1022215.2183837312,347706.7571485492,-118934.29254020269,693549.8908189655,154948.89592716665,-47003.206057201096,344055.5064859087,-764742.8128441926,201547.48500669474,760074.6475565006,577149.7743072584,101619.92543359916,-523549.32420314115,-825355.3797945839,1023581.9497312817,-132706.47083447198,33935.27706725569,1483135.4171859028,-6351.058703965268,-652566.7535516069,27.8
2893.8015354916934,-153500.0080484267,556557.3087184847,59243.69766691263,-276277.90729397023,-199046.08853112767,490442.0004952531,853451.230931798,196568.15691207378,679505.7333527537,173833.26832707616,91657.98993958172,130322.74671324091,213432.87214906618,-659345.9389515456,953862.0566847525,354611.9871657287,-231069.50893340842,-144871.26318135357,-772.6095628469848,-742118.133658381,-42100.551062142156,142816.53592188674,395229.49520559306,280697.83463511954,363122.35085542087,517751.93150286586,-842638.7477001663,574211.030960055,285280.1199435144,406435.23549133184,-234028.62351963477,-626961.0877752451,-626170.9474224797,637516.7805368692,207982.04106361358,-52099.56538168787,715253.9492555545,212524.99139522397,-1036109.3473967502,27.8
4208.696976541618,-199546.71069349552,507977.1503526001,-15955.870936914584,-207311.5154270152,392321.2621034434,-76759.41829800242,852365.4556908129,198462.0544142654,-206843.967432222,376556.7296736594,43411.200765128946,-86166.16433281067,312454.9256770937,-228293.93980306044,91933.68363030962,285720.1485393776,84894.24751278746,76448.95535397087,-235800.80994266213,19602.509055449686,20822.862919472675,-95964.74426701169,-443937.32033400005,652098.5987034044,122060.47642767218,-34190.34701604014,-24431.125531523536,368098.7181061863,-149066.12732972982,-54640.96892359792,-244309.53054992523,-336864.3876230687,-266143.8206836354,-178618.29441155563,3054.4452970339453,-483816.88087598386,435555.3117185039,161618.3088115873,-426945.8801213202,27.8
1875.0480836842967,160681.8777875332,159418.88996604303,544550.5915280142,-492621.3733405188,272467.4327871951,-9133.019843137397,563481.3594527171,94646.38188619865,212362.73198435176,-211130.32544524185,-156496.90390522243,-341317.55836481473,-94951.51935174866,-80986.42100077338,-173350.3115384113,337183.04954613466,-2868.17158612783,-457062.04761767323,356011.56804198516,-572815.6689577885,395836.33623547317,146803.9516839007,-227056.59198119259,190734.09356084053,-135276.95133948137,-254802.64748602186,-96512.33822082059,437972.2167064328,81195.74363021247,135941.9054844484,-165586.3234372479,-376687.4846350703,-600940.5480510597,69010.2758188917,33363.067947152726,-484056.48988499574,575778.7833902466,-90842.60699046755,-21734.594519902384,27.8
1282.5047851496822,164491.24721359767,155555.6986960897,532157.0014629127,-514437.48149694316,266652.28202037315,-5639.354672293895,573981.1092281828,115411.16397459332,218394.59766189396,-207847.41789241656,-179128.8124880764,-336992.04948681744,-90226.75986423,-83218.90299873536,-176418.94102990674,335872.22244976263,4762.844306106832,-453093.07681021874,372312.84924551874,-570980.1428301898,414634.65912641125,151112.7512727673,-212205.01883716858,178958.61650751974,-131298.52213536727,-233408.04866248675,-90164.75510713372,442642.27485353284,91748.2370562997,136001.298683735,-169743.18607143837,-348761.16412167676,-604256.3126554033,73507.73080645438,34850.74493363281,-488859.1850907511,586406.7974934328,-90844.85528888804,-15290.906274314793,27.8
14470.207458434525,272716.5845644673,-236367.53839484262,-574522.1786250633,819000.7396880244,46807.15819533462,-569721.8274778229,173020.6753414407,342086.7978276121,1251979.9885426594,238490.44566464904,371411.347892106,117858.66830943013,59663.90116036096,-123047.69036046125,312905.15948040783,147128.57989590397,-418775.619764774,481088.2322305119,-305626.7905898225,613986.9247165993,242299.92321076395,857459.2867652972,17560.08250850033,92434.29868980475,220257.13886857367,662372.5542039773,-383200.98354355776,361032.856153873,2088.9968265285715,355167.84304642596,-468433.6270623149,-23166.83305345309,-103846.14283459733,-656666.7298497965,127778.13052349028,152345.71905724832,-129905.35984708401,340701.5018237609,-6217.333678307806,28.0
